ID,AREA,CODSETOR,CODGR,NOMEGR,CODUF,NOMEUF,CODMESO,NOMEMESO,CODMICRO,NOMEMICR,CODRM,NOMERM,CODMUNIC,NOMEMUN,CODDISTR,NOMEDIST,CODSUBD,NOMESUBD,CODBAIRR,NOMEBAIR,SITUACAO,TIPO,REGIAO,ASSPREC,HAB1,HAB2,HAB3,HAB4,HAB5,HAB6,HAB7,HAB8,HAB9,CHE1,CHE2,CHE3,CHE4,CHE5,CHE6,CHE7,V0003,V0004,V0008,V0009,V0010,V0014,V0017,V0018,V0030,V0031,V0036,V0048,V0402,V0494,V0495,V0496,V0497,V0525,V0526,V0527,V0528,V0529,V0580,V0581,V0582,V0583,V0584,V0585,V0586,V0587,V0602,V0603,V0604,V0605,V0611,VAR12,DENSDEMO,ARQUIVO
1699,0.14,410690205060132,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205025,PAROLIN,1,0,401,3,0.81,0,0,0,2.44,0,0,2.88,1.37,11.38,0,0,34.96,9.15,26.83,1168.71,123,0,0,58,2,1,0,123,118,2,0,123,123,0,1,6,7,0,0,0,0,0,0,,3,7,14,9,3,5,0,6,12,9,6,354,2556,41CURITI
1701,0.18,410690205010319,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205024,PRADO VELHO,1,0,401,3,0,1.04,0,0,0.52,0,0,2.92,1.26,12.5,0.52,0,19.79,10.51,27.6,1195.93,192,0,2,119,6,0,0,192,191,0,0,192,192,0,0,13,11,1,0,0,0,0,7,,1,9,6,5,3,6,0,13,13,14,13,561,3073,41CURITI
1703,0.42,410690205010149,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205008,REBOUCAS,1,0,401,3,1.44,0,0,0.48,0.96,0.96,0,3.01,1.25,10.05,0,0,35.89,8.6,35.89,986.55,209,0,0,93,5,3,0,208,207,0,2,209,209,0,3,5,13,0,0,0,0,0,3,,7,14,30,1,4,11,0,11,23,23,18,629,1509,41CURITI
1708,0.06,410690205010058,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0,0,0.53,0.53,0,1.77,1.16,31.58,0,0,7.89,12.3,19.47,1248.43,190,0,0,76,17,0,0,190,189,0,1,190,190,0,2,25,33,0,0,0,0,0,0,,2,3,4,3,1,2,0,3,10,18,6,337,5195,41CURITI
1739,0.05,410690205010034,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0.65,0,0,0,0,2.23,1.67,28.19,0,0,5.03,13.03,11.41,2011.09,298,0,0,126,28,0,1,298,298,0,0,298,298,0,6,36,42,0,0,0,0,0,0,,1,2,7,3,1,1,0,2,14,14,4,666,12576,41CURITI
1740,0.05,410690205010035,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0.51,0.51,0.88,0,0,0,0,2.31,1.9,25.64,0,0,8.72,13.04,12.82,2242.54,195,0,1,86,27,1,1,195,194,1,0,195,195,0,2,21,27,0,0,0,0,0,0,,2,0,7,1,1,4,1,2,9,6,7,451,9465,41CURITI
1695,0.03,410690205010039,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0.6,0,0,0,0,0,1.86,1.45,41.32,0,0,6.59,12.3,20.36,1315.57,334,0,2,132,25,0,0,334,334,0,0,334,334,0,19,61,58,0,0,0,0,0,0,,0,4,12,5,1,0,0,10,18,23,17,621,23590,41CURITI
1731,0.02,410690205010037,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,2.08,0,0,0,0,1.89,1.97,31.29,0,0,5.44,12.39,12.93,2218.66,147,0,0,42,6,0,1,147,147,0,0,147,147,1,5,20,20,0,0,0,0,0,2,,1,0,0,1,1,3,0,1,3,13,2,278,13248,41CURITI
1732,0.03,410690205010014,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0,0,0,0,0,2.46,1.63,18.57,0,0,15,10.98,22.14,1371.31,140,0,0,85,2,0,0,140,140,0,0,140,140,0,2,8,16,0,0,0,0,0,0,,1,2,16,0,0,2,0,8,8,8,7,345,12984,41CURITI
1733,0.04,410690205010015,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0,0,0,0,0,1.78,1.1,33.33,0.9,0,12.61,10.77,36.04,777.39,111,0,0,45,3,0,0,111,111,0,0,111,111,0,2,11,24,1,0,0,0,0,1,,0,2,8,1,2,0,0,7,14,16,3,198,5325,41CURITI
1734,0.02,410690205010038,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0,0,0,0,0,2.02,1.45,26.23,0,0,6.56,12.62,8.74,1730.39,183,0,0,77,19,0,0,183,183,0,0,183,183,0,5,14,29,0,0,0,0,0,0,,1,3,3,3,1,1,0,2,3,10,1,369,18132,41CURITI
1735,0.03,410690205010013,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0,0,0.32,0,0,1.91,1.43,33.44,0,0,5.73,13.04,10.83,2214.33,314,0,0,147,1,0,0,314,313,0,0,314,314,0,7,47,51,0,0,0,0,0,0,,0,2,7,4,3,2,0,1,10,12,11,601,19144,41CURITI
1741,0.02,410690205010036,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,2.19,0,0,0,0,0,0,1.94,1.26,30.66,0,0,7.3,12.7,14.6,1470.56,274,0,0,105,20,6,0,274,274,0,0,274,274,0,2,35,47,0,0,0,0,0,0,,2,3,8,1,2,2,0,2,14,12,12,531,24767,41CURITI
1706,0,410690205010041,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0,0,0,0,0,1.29,1,50.57,0,0,6.9,13.09,27.59,1512.47,87,0,0,25,16,0,0,87,86,1,0,87,87,0,4,20,20,0,0,0,0,0,0,,1,1,2,0,1,1,0,1,2,6,15,112,86786,41CURITI
1696,0.03,410690205010117,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205006,CRISTO REI,1,0,401,3,2.55,0,0,0,0,0,0,2.48,1.73,19.75,0,0,9.55,12.92,25.48,2190.4,157,4,0,90,22,4,0,157,157,0,0,157,157,0,6,8,17,0,0,0,0,0,2,,1,2,5,1,2,1,0,3,5,5,27,390,14843,41CURITI
1729,0.03,410690205010056,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0,0,0,0,0,3.17,2.77,4.17,0,0,6.25,13.56,8.33,4363.79,144,1,0,109,16,0,0,144,144,0,0,144,144,0,0,2,4,0,0,0,0,0,0,,0,0,5,2,1,1,0,0,2,3,7,456,14915,41CURITI
1742,0.02,410690205010057,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0.58,0,0,0,0,2.43,2,20.76,0,0,7.61,13.03,5.54,2653.48,289,1,0,144,27,0,1,289,289,0,0,289,289,0,2,28,30,0,0,0,0,0,1,,2,3,11,2,2,0,0,0,2,9,5,702,35358,41CURITI
1721,0.04,410690205010134,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205006,CRISTO REI,1,0,401,3,0.37,0,0.55,16.85,0,0,0,2.67,2.17,21.61,0.73,0.37,9.52,12.88,9.16,2892.91,273,0,0,118,63,1,1,227,272,1,0,273,273,0,4,20,35,2,0,0,0,1,5,,2,3,6,3,2,5,0,5,3,5,12,730,16226,41CURITI
1722,0.02,410690205010136,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205006,CRISTO REI,1,0,401,3,0,0,0,28.15,0,0,0,1.92,1.7,31.09,0,0,3.23,13.47,15.84,1921.06,341,1,0,117,84,0,0,245,341,0,0,341,341,0,4,49,53,0,0,0,0,0,0,,2,0,6,0,0,3,4,6,10,11,23,654,29965,41CURITI
1723,0.01,410690205010135,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205006,CRISTO REI,1,0,401,3,0,0,0,2.61,0,0,0,2.77,2.54,12.17,0,0,4.35,14.08,1.74,3561.19,230,0,0,83,102,0,0,224,230,0,0,230,230,0,1,7,20,0,0,0,0,0,1,,0,1,3,3,0,2,0,0,2,1,1,637,112161,41CURITI
1724,0,410690205010137,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205006,CRISTO REI,1,0,401,3,0,0,0,84.62,0,0,0,2.02,1.68,24.29,0,0,6.88,13.2,14.57,2338.13,247,0,0,88,71,0,0,38,247,0,0,247,247,0,2,13,45,0,0,0,0,0,0,,1,0,12,2,0,2,4,6,4,7,15,500,163547,41CURITI
1765,0,410690205010115,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205005,ALTO DA RUA XV,1,0,401,3,0.6,0,0,0,0,0,0,2.77,1.88,5.42,1.2,0,9.04,13.15,5.42,2565.42,166,0,0,109,12,1,0,166,166,0,0,166,166,0,0,3,6,2,0,0,0,0,1,,0,0,7,1,1,4,0,0,3,3,3,460,149823,41CURITI
1396,0.23,410690205020093,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205038,HAUER,1,0,401,3,0.67,0.34,0,0,0,0,0,3.23,1.47,15.15,3.03,0,39.39,8.06,41.75,1017.99,297,0,1,188,5,2,0,297,296,1,0,297,297,0,3,18,24,9,0,0,0,0,8,,7,9,64,10,4,10,0,19,48,34,23,958,4120,41CURITI
1470,0.16,410690205030192,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0,0,4.69,0.82,0,0,0,3.96,1.28,6.56,4.92,0,43.44,7.02,39.34,702.86,122,0,0,60,4,0,3,121,122,0,0,122,122,0,0,1,7,6,0,0,0,0,3,,4,5,27,6,1,1,0,5,17,15,11,483,3011,41CURITI
1471,0.14,410690205030189,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0.32,0,0.92,0,0.32,0.32,0,3.67,1.24,10.22,7.35,0.32,51.44,6.76,47.28,605.5,313,0,0,216,2,1,2,313,309,3,1,313,313,0,1,13,18,23,0,0,1,0,21,,13,17,60,13,12,16,0,29,46,49,24,1149,8051,41CURITI
1472,0.23,410690205020040,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205056,BOQUEIRAO,1,0,401,3,0,0,0.59,0.41,4.9,0.41,0.41,3.47,1.15,15.92,4.08,0,64.08,6.21,58.78,548.38,245,8,0,167,3,0,1,244,195,38,1,244,245,0,1,12,26,10,0,0,0,0,14,,11,15,53,17,16,21,1,25,54,42,22,850,3751,41CURITI
1481,0.21,410690205020073,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205056,BOQUEIRAO,1,0,401,3,0,0.32,0,0.64,0.64,0,0,3.69,1.18,14.79,7.07,0,52.41,6.83,55.95,574.16,311,0,1,196,8,0,0,309,299,10,0,311,311,0,0,21,25,22,0,0,0,0,23,,9,19,45,28,13,17,1,30,59,54,30,1147,5357,41CURITI
1482,0.15,410690205030190,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,1.11,0,4.48,0.37,2.58,2.58,0,3.62,1.46,12.55,1.48,0,45.76,7.76,46.13,965.3,271,0,0,201,0,3,9,270,264,0,7,271,271,0,0,18,16,4,0,0,0,0,6,,11,12,64,12,8,6,0,24,37,46,18,981,6721,41CURITI
1498,0.13,410690205030175,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0,0,2.33,1.65,5.79,0.83,0,3.56,1.63,9.92,0,0,28.1,10.12,19.01,1656.27,121,0,0,74,12,0,2,119,103,11,1,121,121,0,0,5,7,0,0,0,0,0,1,,1,3,13,4,3,6,0,5,9,9,0,431,3376,41CURITI
1503,0.25,410690205020094,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205038,HAUER,1,0,401,3,0,0.31,0,0.31,1.25,0.62,0.31,3.28,1.29,15.89,4.67,0.62,43.61,7.76,41.74,915.92,321,1,1,191,8,0,0,320,309,8,2,320,321,0,5,19,27,15,0,0,0,2,18,,9,12,61,10,13,13,2,20,35,40,37,1053,4188,41CURITI
1504,0.07,410690205030195,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0,0,6.47,0,0,0,0,2.95,1.72,28.57,1.65,0,20.33,10.57,15.93,1433,182,1,0,53,86,0,9,182,168,14,0,182,182,0,1,9,42,3,0,0,0,0,3,,4,5,13,6,2,4,0,11,5,8,5,537,7434,41CURITI
1505,0.2,410690205030194,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0.3,0,7.88,0.6,3.29,0.3,0.6,3.3,1.29,15.57,2.69,0.6,45.81,7.55,40.42,835.53,334,1,0,227,14,1,19,332,282,41,1,332,334,0,3,16,33,9,0,0,1,1,6,,7,22,69,19,7,13,1,29,54,43,8,1101,5466,41CURITI
1507,0.25,410690205030197,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0,0,2.18,1.39,0,0,0,3.38,1.93,7.99,0.35,0,30.21,9.78,23.26,1725.99,288,1,0,215,14,0,5,284,288,0,0,288,288,0,0,7,16,1,0,0,0,0,5,,4,6,54,5,5,7,0,23,17,21,6,974,3869,41CURITI
1508,0.18,410690205030196,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0.37,0,0,0.37,0,0,0,3.46,1.57,13.81,2.61,0,38.43,8.58,38.06,1025.62,268,0,0,199,3,1,0,267,267,1,0,268,268,0,0,16,21,7,0,0,0,0,6,,5,6,54,11,1,10,0,16,40,29,17,927,5072,41CURITI
1516,0.22,410690205030191,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0.68,0,1.77,0.68,0.68,0.68,0,3.39,1.53,8.47,3.73,1.02,42.37,8.09,32.54,1180.8,295,0,0,218,8,2,4,293,290,3,2,295,295,0,3,6,16,11,0,0,0,3,9,,6,9,50,8,9,17,0,19,40,24,13,1000,4590,41CURITI
1517,0.13,410690205030193,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0.48,0,0,0.97,0.97,0,0,3.22,1.32,8.7,1.45,0,40.1,8.21,25.6,1089.33,207,1,0,128,3,1,0,205,198,7,0,207,207,0,0,4,14,3,0,0,0,0,5,,10,9,43,2,3,9,0,9,13,28,3,667,4993,41CURITI
1518,0.27,410690205030198,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0,0,0,0,0.39,0.39,0,3.37,1.87,11.2,0.77,0,33.59,9.4,26.64,1572.55,259,4,0,178,14,0,0,259,252,6,1,259,259,0,0,6,23,2,0,0,0,0,7,,4,10,46,5,7,5,0,13,25,20,11,874,3181,41CURITI
1519,0.27,410690205030176,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0.39,0,0.45,0,0.39,0.39,0,3.68,1.87,14.84,1.95,0,28.91,8.96,33.98,1232.52,256,0,0,224,0,1,1,256,254,1,1,256,256,0,2,12,24,5,0,0,0,0,7,,4,1,29,15,8,7,3,14,33,21,16,942,3522,41CURITI
1520,0.29,410690205030177,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205037,UBERABA,1,0,401,3,0.38,0,0.51,0,3.77,0,0,3.56,1.9,9.43,1.89,0,31.7,9.13,32.45,1622.61,265,1,0,197,1,1,1,265,254,1,0,265,265,0,1,12,12,5,0,0,0,0,9,,5,9,28,13,9,9,0,13,28,25,20,943,3214,41CURITI
1020,0.25,410690205020037,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205056,BOQUEIRAO,1,0,401,3,0,0,0,0,3.24,0.32,0.32,3.41,1.39,11,1.29,0,29.13,9.28,26.86,1277.33,309,0,0,150,33,0,0,309,267,32,1,308,309,0,0,10,24,4,0,0,0,0,5,,3,21,41,10,3,3,0,5,28,29,21,1053,4257,41CURITI
1477,0.2,410690205020013,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205056,BOQUEIRAO,1,0,401,3,0.93,0,0,0.47,1.4,0,0.47,3.36,1.28,13.95,1.86,0,36.74,8.42,43.72,849.13,215,5,0,135,1,2,0,214,183,29,0,214,215,0,1,12,17,4,0,0,0,0,4,,9,4,29,9,5,14,0,17,29,34,14,723,3702,41CURITI
1478,0.28,410690205020039,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205056,BOQUEIRAO,1,0,401,3,0.43,0,0.75,0,1.28,0,0,3.32,1.27,11.91,3.4,0,37.87,8.29,33.19,952.1,235,0,0,108,26,1,1,235,221,11,0,235,235,0,2,9,17,8,0,0,0,0,10,,4,5,37,9,7,8,1,17,19,34,7,780,2741,41CURITI
1479,0.28,410690205020038,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205056,BOQUEIRAO,1,0,401,3,0,0.33,0,0.99,1.97,0,0,3.35,1.29,17.11,2.96,0,43.75,7.8,31.91,926.86,304,1,1,165,1,0,0,301,293,5,0,304,304,0,1,25,26,9,0,0,0,0,11,,11,17,55,15,4,14,0,24,35,29,9,1017,3607,41CURITI
1480,0.13,410690205020096,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205038,HAUER,1,0,401,3,0,0.54,0,0.54,0,0,0,3.49,1.12,15.68,1.62,0,51.89,7.03,42.7,695.18,185,0,1,126,0,0,0,184,169,16,0,185,185,0,1,16,12,3,0,0,0,0,5,,7,12,53,1,4,9,0,16,30,22,11,645,4786,41CURITI
1502,0.13,410690205020095,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020502,ADMINISTRACAO REGIONAL DO BOQUEIRAO,410690205038,HAUER,1,0,401,3,0,0,0,0,0,0,0,3.62,1.36,14.75,3.28,0,47.54,7.54,48.63,741.13,183,0,0,109,0,0,0,183,177,6,0,183,183,0,0,7,20,6,0,0,0,0,8,,10,5,27,17,7,6,0,10,29,36,14,663,5241,41CURITI
1501,0.16,410690205030134,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205023,GUABIROTUBA,1,0,401,3,0,0,0.91,0.31,1.89,0,0.31,3.39,1.36,13.84,4.09,0.31,38.99,8.36,40.88,1073.63,318,6,0,199,20,0,2,317,222,90,0,317,318,0,3,15,26,13,0,0,0,1,14,,8,9,57,13,7,10,0,33,44,47,6,1077,6751,41CURITI
1506,0.27,410690205030133,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205023,GUABIROTUBA,1,0,401,3,0,0,0.63,0.43,0.43,0,0,3.65,1.52,16.45,0.87,0,45.45,8.22,32.9,1143.19,231,0,0,157,2,0,1,230,201,29,0,231,231,0,3,4,31,2,0,0,0,0,6,,6,13,38,6,8,21,0,18,24,28,6,842,3166,41CURITI
1510,0.21,410690205030135,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205023,GUABIROTUBA,1,0,401,3,0,0,5.73,0,2.05,0.34,0.34,3.41,1.82,10.27,1.37,0,22.95,10.19,21.92,1734.5,292,2,0,208,19,0,13,292,158,128,1,291,292,0,3,8,19,4,0,0,0,0,3,,3,6,33,3,8,8,0,15,18,26,5,997,4761,41CURITI
1511,0.19,410690205030136,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205023,GUABIROTUBA,1,0,401,3,0.6,0,0,1.81,22.36,16.92,0,3.64,1.45,19.94,7.25,0.3,54.68,7.33,56.19,854.82,331,0,0,211,14,2,0,325,239,18,56,331,331,0,4,19,43,24,0,0,0,1,26,,23,16,62,18,12,18,0,42,83,40,21,1206,6425,41CURITI
1512,0.08,410690205030131,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020503,ADMINISTRACAO REGIONAL DO CAJURU (R,410690205023,GUABIROTUBA,1,0,401,3,0.62,0,0,0,0.62,0.62,0,3.37,1.66,6.17,0,0,16.05,10.69,19.14,1512.54,162,0,0,131,6,1,0,162,161,0,1,162,162,0,1,2,7,0,0,0,0,0,1,,1,0,20,0,0,1,0,3,10,16,2,546,6934,41CURITI
